turno_pk,conv_pk,turno_idx,conversacion_id,text,fase,fase_conf,fase_source,prev_fase,next_fase
46295,2153,26,20250523-101540_989086146_FOHCASTI_rcasass_10642563_INCALL-all-_mp3cut.net_.txt,"agencias autorizadas que Plaza Vea, agentes de Interbank, banca móvil o aplicativo de Interbank, solamente con el número de la tarjeta nada más.",,,,,NEGOCIACION_ACUERDO
46361,2156,11,20250523-102900_906990010_FOHCASTI_kavinazarh_32803608_CN65-all-_mp3cut.net_.txt,"Ya, bueno, usted es el encargado de pago de la señora María, es familiar.",,,,FORMALIZACION_PAGO,
46362,2156,12,20250523-102900_906990010_FOHCASTI_kavinazarh_32803608_CN65-all-_mp3cut.net_.txt,"A ver. Viene 32 80 36 0 8. ¿Qué más me lo puedo responder? A ver, pregúnteme.",,,,,FORMALIZACION_PAGO
46432,2160,25,20250523-110727_918883215_FOHCASTI_lsotelom_47219160_CE21-all-_mp3cut.net_.txt,"Es con toda seguridad, señor Wilber. Esta llamada está totalmente grabada porque nosotros procedemos a enviar el",,,,NEGOCIACION_ACUERDO,
46528,2166,31,20250523-112317_966636143_FOHCASTI_mpalaciosc_08599351_CE38-all-_mp3cut.net_.txt,"yo digo, mira, lo único que sí, lo único que sí estoy haciendo, Abuelo, señorita, la única comisión a la que yo estoy en Puerto Real, y y acá no me toca, ojalá dios quiera en en julio dios quiere, hay un hay un amigo que me",,,,EXPOSICION_DEUDA,APERTURA
46789,2185,28,20250523-122648_912267347_FOHCASTI_eaguilerac_42513646_CE09-all-_mp3cut.net_.txt,"Ok, estimado, elegaremos el reporte de su renuncia a la financiera. Que tenga feliz día.",,,,EXPOSICION_DEUDA,
46790,2185,29,20250523-122648_912267347_FOHCASTI_eaguilerac_42513646_CE09-all-_mp3cut.net_.txt,"Ya, ya, de igual manera.",,,,,
46834,2191,18,20250523-123556_960390047_FOHCASTI_ialcalal_70322623_CE38-all-_mp3cut.net_.txt,"No, o sea, si usted no tiene, si usted no tiene el número de la tarjeta, nosotros le facilitamos ese número de la tarjeta. Pero un código como tal, no, solamente le facilitamos el número de tarjeta para que usted se acerque al Plaza Vea y pueda cancelar.",,,,ADVERTENCIAS,FORMALIZACION_PAGO
46905,2196,3,20250523-123908_997483519_FOHCASTI_eaguilerac_07483300_CE09-all-_mp3cut.net_.txt,"Ok, señor Manuel. Estamos llamando para ¿Cómo",,,,APERTURA,
46906,2196,4,20250523-123908_997483519_FOHCASTI_eaguilerac_07483300_CE09-all-_mp3cut.net_.txt,va a conversar?,,,,,NEGOCIACION_ACUERDO
46922,2196,20,20250523-123908_997483519_FOHCASTI_eaguilerac_07483300_CE09-all-_mp3cut.net_.txt,"Señorita, llaman y cortan, tienen esa costumbre, preguntan el nombre y corta. Los Entonces, se le indicó,",,,,FORMALIZACION_PAGO,
46923,2196,21,20250523-123908_997483519_FOHCASTI_eaguilerac_07483300_CE09-all-_mp3cut.net_.txt,"se le brindó la información vía está también, y aún así no hemos concretado una solución.",,,,,APERTURA
46994,2201,8,20250523-125053_930934409_FOHCASTI_rcasass_10696511_INCALL-all-_mp3cut.net_.txt,"Claro, tú. Quiero que",,,,ADVERTENCIAS,NEGOCIACION_ACUERDO
47127,2206,33,20250523-131636_934046840_FOHCASTI_mpalaciosc_70027048_CN65-all-_mp3cut.net_.txt,"Miriam Palacios, del área judicial del estudio jurídico, CR abogado, señor Luis.",,,,VALIDACION_IDENTIDAD,NEGOCIACION_ACUERDO
47283,2217,14,20250523-143508_998069580_FOHCASTI_lsotelom_09182047_CE05-all-_mp3cut.net_.txt,¿Su nombre para poder brindarle la información correspondiente?,,,,CONSULTA_ACEPTACION,
47284,2217,15,20250523-143508_998069580_FOHCASTI_lsotelom_09182047_CE05-all-_mp3cut.net_.txt,"Mirna Castillo, sí. O sea, yo quiero y yo ya la persona que hablé y me dijo que iba a consultar, o sea, porque podría pagar para hasta ese monto.",,,,,NEGOCIACION_ACUERDO
47418,2223,22,20250523-145506_928617259_FOHCASTI_jgarciac_43221153_CE38-all-_mp3cut.net_.txt,"Bueno, señorita, yo sé, yo yo también tengo un poco de conocimiento de eso. ¿No? O sea, tampoco se trata de intimidar al al al otro lado No,",,,,NEGOCIACION_ACUERDO,
47419,2223,23,20250523-145506_928617259_FOHCASTI_jgarciac_43221153_CE38-all-_mp3cut.net_.txt,la actividad registrada informarle. Los créditos tienen,,,,,
47420,2223,24,20250523-145506_928617259_FOHCASTI_jgarciac_43221153_CE38-all-_mp3cut.net_.txt,los créditos tienen un un un un un de gravamen y todo eso.,,,,,NEGOCIACION_ACUERDO
47592,2233,28,20250523-151957_942172071_FOHCASTI_mpaivan_43563485_CE09-all-_mp3cut.net_.txt,Claro. ¿Eso eso de poder elevar la excepción de pago estimado?,,,,NEGOCIACION_ACUERDO,
47748,2249,10,20250523-170005_992280706_FOHCASTI_kavinazarh_CBHOLD-all-_mp3cut.net_.txt,"lo estaría cancelando, entonces. ¿En qué horario estaría efectuando el",,,,APERTURA,FORMALIZACION_PAGO
47793,2251,6,20250523-170732_971585595_FOHCASTI_cmendozav_CE16-all-_mp3cut.net_.txt,"Ah, en Cafarma.",,,,VALIDACION_IDENTIDAD,FORMALIZACION_PAGO
48169,2266,11,20250523-182914_966712426_FOHCASTI_jgarciac_42888551_CE21-all-_mp3cut.net_.txt,"Pero solamente necesitamos una respuesta de su parte, porque recuerde que ya hemos venido",,,,EXPOSICION_DEUDA,
48184,2268,14,20250523-184825_982989742_FOHCASTI_jgarciac_CE19-all-_mp3cut.net_.txt,"No, sigue ya, sigue llamando nomás porque yo",,,,VALIDACION_IDENTIDAD,
48185,2268,15,20250523-184825_982989742_FOHCASTI_jgarciac_CE19-all-_mp3cut.net_.txt,"no debo nada, no he sacado mi tarjeta, nada. Ok, bueno, nos volveremos a comunicar con usted.",,,,,
48259,2272,19,20250524-094515_968264448_FOHCASTI_mpalaciosc_CE21-all-_mp3cut.net_.txt,"No, con llave no, solamente que usted le yapeara a otra a un familiar y ese pago lo hicieran por en su nombre bajo el número de la tarjeta. Eso sí puede hacerse.",,,,FORMALIZACION_PAGO,
48260,2272,20,20250524-094515_968264448_FOHCASTI_mpalaciosc_CE21-all-_mp3cut.net_.txt,"No hay no hay disponibilidad. Eso es lo que me impiden, porque",,,,,
48261,2272,21,20250524-094515_968264448_FOHCASTI_mpalaciosc_CE21-all-_mp3cut.net_.txt,"Ya. Y, señor Paul, ¿pero usted tiene intenciones de darle solución al caso? Porque",,,,,EXPOSICION_DEUDA
48318,2274,17,20250524-095506_948404207_FOHCASTI_mpaivan_09611612_CE09-all-_mp3cut.net_.txt,"Que se acerque a la misma oficina, estimado, para que pueda llegar a alguna posibilidad, señor.",,,,EXPOSICION_DEUDA,
48319,2274,18,20250524-095506_948404207_FOHCASTI_mpaivan_09611612_CE09-all-_mp3cut.net_.txt,"Yo no me voy a acercar porque está prohibido llamar por el y usted mismo sabe. Pero en este caso, va a ser el seguro. Al autorizado que está prohibido. Yo, justamente, hablo y justamente me están llamando, me llama, señor Luis López. ¿Deposita la cuenta qué? Por favor, ya cuento mi denuncia ¿A",,,,,CIERRE
48375,2278,25,20250524-105601_949449924_FOHCASTI_ellanosc_00886303_INCALL-all-_mp3cut.net_.txt,"Claro, para hacer compras está bloqueada, para no, pero no para que usted pueda abonar su pago.",,,,EXPOSICION_DEUDA,
48376,2278,26,20250524-105601_949449924_FOHCASTI_ellanosc_00886303_INCALL-all-_mp3cut.net_.txt,"Simplemente 100 Claro, un tercero va a empezar a acercar en, le manda",,,,,EXPOSICION_DEUDA
48456,2285,6,20250524-120048_964089907_FOHCASTI_mpalaciosc_42239424_INCALL-all-_mp3cut.net_.txt,"Ya. Una consulta, señorita Karina, adicional al 9 6 4 0 8 9 20. ¿Tiene usted otra línea con la cual nos pudiéramos comunicar con usted?",,,,APERTURA,
48457,2285,7,20250524-120048_964089907_FOHCASTI_mpalaciosc_42239424_INCALL-all-_mp3cut.net_.txt,"No, no.",,,,,
48458,2285,8,20250524-120048_964089907_FOHCASTI_mpalaciosc_42239424_INCALL-all-_mp3cut.net_.txt,"Ya. Señorita Karina, ¿sigue teniendo su domicilio en el distrito de Huancayo?",,,,,
48459,2285,9,20250524-120048_964089907_FOHCASTI_mpalaciosc_42239424_INCALL-all-_mp3cut.net_.txt,"No, no.",,,,,
48460,2285,10,20250524-120048_964089907_FOHCASTI_mpalaciosc_42239424_INCALL-all-_mp3cut.net_.txt,¿Ha ha cambiado el domicilio? ¿Ha registrado la información directamente en plataforma financiera del nuevo domicilio?,,,,,NEGOCIACION_ACUERDO
48761,2301,10,20250526-084032_940512808_FOHCASTI_jgarciac_CE21-all-_mp3cut.net_.txt,"30 sí hay. Fue cuando dije, pero",,,,VALIDACION_IDENTIDAD,NEGOCIACION_ACUERDO
49117,2315,3,20250526-090743_999353170_FOHCASTI_ialcalal_07059151_CE38-all-_mp3cut.net_.txt,"¿Cómo dice? ¿No se escucha bien, señor Pablo, disculpe?",,,,APERTURA,
49118,2315,4,20250526-090743_999353170_FOHCASTI_ialcalal_07059151_CE38-all-_mp3cut.net_.txt,Bueno. ¿Cuánto es imposibilitado?,,,,,EXPOSICION_DEUDA
49279,2324,5,20250526-093138_936108288_FOHCASTI_kavinazarh_10230812_CN65-all-_mp3cut.net_.txt,Financiera OH!. Ya. Necesitamos conversar con la señora Graciela. ¿Podría brindarnos algún número que podamos comunicarnos directamente?,,,,APERTURA,
49280,2324,6,20250526-093138_936108288_FOHCASTI_kavinazarh_10230812_CN65-all-_mp3cut.net_.txt,"No, porque el número que ustedes están llamando es mío, yo soy Cinthia Quintana.",,,,,
49281,2324,7,20250526-093138_936108288_FOHCASTI_kavinazarh_10230812_CN65-all-_mp3cut.net_.txt,"Claro, este número ese número lo ha brindado la señora Graciela como contacto, por ello nos estamos comunicando",,,,,VALIDACION_IDENTIDAD
49304,2325,15,20250526-094140_912963547_FOHCASTI_eaguilerac_40213657_CE15-all-_mp3cut.net_.txt,"Está bien, este, me escribe, por favor, señor, un buen día.",,,,NEGOCIACION_ACUERDO,
49305,2325,16,20250526-094140_912963547_FOHCASTI_eaguilerac_40213657_CE15-all-_mp3cut.net_.txt,"Ok. Quedé atento, por favor.",,,,,
49546,2338,8,20250526-110553_924032991_FOHCASTI_tolanop_10073850_INCALL-all-_mp3cut.net_.txt,Por favor. ¿Tiene algún número,,,,VALIDACION_IDENTIDAD,
49547,2338,9,20250526-110553_924032991_FOHCASTI_tolanop_10073850_INCALL-all-_mp3cut.net_.txt,de celular directamente,,,,,FORMALIZACION_PAGO
49655,2342,7,20250526-111507_979635206_FOHCASTI_kavinazarh_42970540_CE05-all-_mp3cut.net_.txt,"Le estamos llamando del estudio C r Abogados, en referencia a su caso con financiera O, señor Alan.",,,,APERTURA,
49656,2342,8,20250526-111507_979635206_FOHCASTI_kavinazarh_42970540_CE05-all-_mp3cut.net_.txt,"¿Cómo se hace acá, señorita?",,,,,
49657,2342,9,20250526-111507_979635206_FOHCASTI_kavinazarh_42970540_CE05-all-_mp3cut.net_.txt,¿Disculpe?,,,,,APERTURA
50087,2365,17,20250526-124302_952334919_FOHCASTI_ialcalal_71410764_CE09-all-_mp3cut.net_.txt,"A otros números. ¿Por qué, señor Santiago?",,,,EXPOSICION_DEUDA,
50088,2365,18,20250526-124302_952334919_FOHCASTI_ialcalal_71410764_CE09-all-_mp3cut.net_.txt,"No sé, te pregunto porque recibí un comentario de que están llamando a otros números, el cual ni siquiera está a mi nombre.",,,,,
50089,2365,19,20250526-124302_952334919_FOHCASTI_ialcalal_71410764_CE09-all-_mp3cut.net_.txt,"No, solamente, este, los números que salen registrados en Ositel, señor Santiago, que están a su nombre.",,,,,VALIDACION_IDENTIDAD
50245,2373,12,20250526-142407_991750764_FOHCASTI_mpalaciosc_08299257_CN70-all-_mp3cut.net_.txt,"A ver, déjame, pero",,,,CONSULTA_ACEPTACION,
50246,2373,13,20250526-142407_991750764_FOHCASTI_mpalaciosc_08299257_CN70-all-_mp3cut.net_.txt,"no sé qué le podría contestar. No, no, solo",,,,,
50247,2373,14,20250526-142407_991750764_FOHCASTI_mpalaciosc_08299257_CN70-all-_mp3cut.net_.txt,yo solo necesito que ella tenga el número y se comunique con nosotros.,,,,,
50248,2373,15,20250526-142407_991750764_FOHCASTI_mpalaciosc_08299257_CN70-all-_mp3cut.net_.txt,"Ya, ya, ya ve.",,,,,VALIDACION_IDENTIDAD
50588,2389,8,20250526-150140_974948068_FOHCASTI_mpaivan_06160084_CE21-all-_mp3cut.net_.txt,"Así es. Se le había realizado lo que es un pago de una excepción, que fue aprobado el día 25.",,,,APERTURA,
50589,2389,9,20250526-150140_974948068_FOHCASTI_mpaivan_06160084_CE21-all-_mp3cut.net_.txt,¿Cómo? Del 100 soles. Yo creo,,,,,
50590,2389,10,20250526-150140_974948068_FOHCASTI_mpaivan_06160084_CE21-all-_mp3cut.net_.txt,que a ver,,,,,NEGOCIACION_ACUERDO
50619,2391,5,20250526-150943_969270038_FOHCASTI_jgarciac_44284279_CE38-all-_mp3cut.net_.txt,Acaba de confirmar ser la señora Cecilia. En ningún momento me,,,,APERTURA,
50620,2391,6,20250526-150943_969270038_FOHCASTI_jgarciac_44284279_CE38-all-_mp3cut.net_.txt,Hace tiempo están llamando y yo les estoy diciendo de que es de mi hermana el número.,,,,,EXPOSICION_DEUDA
50670,2394,4,20250526-151216_954083822_FOHCASTI_tolanop_CE16-all-_mp3cut.net_.txt,"Pero ahí está, se véalo, pues, ahí está, y ya le pagué, anoche no le estoy pagando.",,,,FORMALIZACION_PAGO,
50671,2394,5,20250526-151216_954083822_FOHCASTI_tolanop_CE16-all-_mp3cut.net_.txt,"No me envió el váucher, y el sistema se actualiza en 72 horas, por eso es que le pedimos el váucher, para poderlo",,,,,FORMALIZACION_PAGO
50737,2397,7,20250526-151930_992715885_FOHCASTI_mpalaciosc_01002124_CN65-all-_mp3cut.net_.txt,"Ya. ¿Pero se lo ha dejado esta semana, señor?",,,,VALIDACION_IDENTIDAD,
50738,2397,8,20250526-151930_992715885_FOHCASTI_mpalaciosc_01002124_CN65-all-_mp3cut.net_.txt,¿Cómo?,,,,,
50739,2397,9,20250526-151930_992715885_FOHCASTI_mpalaciosc_01002124_CN65-all-_mp3cut.net_.txt,¿Le ha dejado el teléfono esta semana?,,,,,
50740,2397,10,20250526-151930_992715885_FOHCASTI_mpalaciosc_01002124_CN65-all-_mp3cut.net_.txt,"No, yo tengo este teléfono 4 años, amiguita.",,,,,
50741,2397,11,20250526-151930_992715885_FOHCASTI_mpalaciosc_01002124_CN65-all-_mp3cut.net_.txt,"Ya, pero",,,,,NEGOCIACION_ACUERDO
50746,2397,16,20250526-151930_992715885_FOHCASTI_mpalaciosc_01002124_CN65-all-_mp3cut.net_.txt,esta línea lo lo manejo yo.,,,,NEGOCIACION_ACUERDO,VALIDACION_IDENTIDAD
50862,2402,14,20250526-153109_944055017_FOHCASTI_lsotelom_09213179_CE21-all-_mp3cut.net_.txt,"Ok. Señor Julio, señor Julio, los Dígame.",,,,NEGOCIACION_ACUERDO,
50863,2402,15,20250526-153109_944055017_FOHCASTI_lsotelom_09213179_CE21-all-_mp3cut.net_.txt,"Me está diciendo bien, me está diciendo bien claro.",,,,,NEGOCIACION_ACUERDO
50896,2404,9,20250526-154411_961016672_FOHCASTI_jgarciac_72951570_CE21-all-_mp3cut.net_.txt,"Pero al momento momento que le pregunté si quiere, señor Kenyo, me indicó que",,,,NEGOCIACION_ACUERDO,
50897,2404,10,20250526-154411_961016672_FOHCASTI_jgarciac_72951570_CE21-all-_mp3cut.net_.txt,"No, estoy equivocado el número a mí, ya, libro Funeral Escarita, Colonia. Estoy revisando en el sistema.",,,,,APERTURA
50935,2406,17,20250526-155156_963890815_FOHCASTI_acachiv_25467089_CE38-all-_mp3cut.net_.txt,"Deme el número, pues.",,,,VALIDACION_IDENTIDAD,
50936,2406,18,20250526-155156_963890815_FOHCASTI_acachiv_25467089_CE38-all-_mp3cut.net_.txt,Entregar algún documento.,,,,,
50937,2406,19,20250526-155156_963890815_FOHCASTI_acachiv_25467089_CE38-all-_mp3cut.net_.txt,"A ver, permíteme verificar si tengo acceso",,,,,NEGOCIACION_ACUERDO
50945,2406,27,20250526-155156_963890815_FOHCASTI_acachiv_25467089_CE38-all-_mp3cut.net_.txt,"Es decir, 0 1.",,,,APERTURA,
50946,2406,28,20250526-155156_963890815_FOHCASTI_acachiv_25467089_CE38-all-_mp3cut.net_.txt,"Yeah, sí. 6 19. ¿Cómo? ¿E? 6 19.",,,,,VALIDACION_IDENTIDAD
51070,2412,21,20250526-162116_972095293_FOHCASTI_jgarciac_72078053_CE19-all-_mp3cut.net_.txt,"No, señor Jorge Luis, simplemente se le está",,,,EXPOSICION_DEUDA,ADVERTENCIAS
51095,2415,10,20250526-163338_945589057_FOHCASTI_ellanosc_08174277_CE21-all-_mp3cut.net_.txt,"Ya casi año y medio desde que me operé de la columna, señorita.",,,,VALIDACION_IDENTIDAD,
51096,2415,11,20250526-163338_945589057_FOHCASTI_ellanosc_08174277_CE21-all-_mp3cut.net_.txt,"¿Usted tiene todos sus documentos, estimada, de que le hayan operado de la burla?",,,,,
51097,2415,12,20250526-163338_945589057_FOHCASTI_ellanosc_08174277_CE21-all-_mp3cut.net_.txt,Sí. Porque,,,,,
51098,2415,13,20250526-163338_945589057_FOHCASTI_ellanosc_08174277_CE21-all-_mp3cut.net_.txt,ya tiene tiene más de 2 años en hora con la financiera.,,,,,NEGOCIACION_ACUERDO
51430,2435,12,20250526-172256_946392809_FOHCASTI_ialcalal_46698911_CN70-all-_mp3cut.net_.txt,"De nada, lo que pasa es que señora, dio este número para poder comunicarnos con ella.",,,,VALIDACION_IDENTIDAD,
51431,2435,13,20250526-172256_946392809_FOHCASTI_ialcalal_46698911_CN70-all-_mp3cut.net_.txt,"¿Está segura? Así Porque nosotros sacamos el número, señor. Sí, ya le saqué todo, señor.",,,,,VALIDACION_IDENTIDAD
51479,2438,5,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,¿Tiene su carta de anaudeudo estimado? Para poder validar,,,,APERTURA,
51480,2438,6,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,"Ya les he enseñado, ya les he dicho que ya ya pagué carajo 4 años, me están jodiendo con Chatut.",,,,,FORMALIZACION_PAGO
51484,2438,10,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,"Váyase a la concha de tu madre, entonces, no te voy a pagar nunca, yo ya pagué ya.",,,,FORMALIZACION_PAGO,
51485,2438,11,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,"Entonces, no dice que ha cancelado, porque dice que ahora Ya cancelé,",,,,,
51486,2438,12,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,"ya cancelé, compréndeme, ni hablan, compréndeme. ¿Por qué está? Reconcho de tu madre, compréndeme que ya cancelé.",,,,,
51487,2438,13,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,"Sí, dice que ha cancelado. ¿Por qué aún sigue en el sistema, estimado, como figura que debe?",,,,,
51488,2438,14,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,"Pues, no sé por qué mierda, era a ti. Ya que me fui a quedar en el atraso, porque es una persona vulnerable.",,,,,
51489,2438,15,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,"Tiene una deuda hasta el 2000 veintiuno, estimado. Le estamos brindando una alternativa para poder darle",,,,,FORMALIZACION_PAGO
51500,2438,26,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,"Ah, hágame lo que le dé la gana la denuncia, yo no los quiero escuchar. Yo no firmé.",,,,FORMALIZACION_PAGO,
51501,2438,27,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,"Las facturas de cobranza van a seguir, estimado, se le va a seguir llamando.",,,,,
51502,2438,28,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,"La voy a denunciar, porque yo soy una persona vulnerable, ¿verdad?",,,,,
51503,2438,29,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,Por eso le estamos llamando para poder brindarle una alternativa de pago.,,,,,
51504,2438,30,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,"Yo no quiero nada con ustedes, porque ya pagué, no comprenden carajo,",,,,,
51505,2438,31,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,"pero no figura en el sistema que ha cancelado, estimado, si no, no",,,,,
51506,2438,32,20250526-173216_978538206_FOHCASTI_ellanosc_30417307_CE09-all-_mp3cut.net_.txt,"A mí es que chuta mi esposa, que no figura que sean ustedes miopitos.",,,,,
51561,2442,6,20250526-174823_978255564_FOHCASTI_mpalaciosc_04422399_CE38-all-_mp3cut.net_.txt,"Ya, coménteme. ¿Qué respuesta tiene para Financiera 11? Le está brindando la escucho. Lo escucho.",,,,APERTURA,
51562,2442,7,20250526-174823_978255564_FOHCASTI_mpalaciosc_04422399_CE38-all-_mp3cut.net_.txt,Ya. ¿De de cuánto era? ¿De de de en 2 pastillas? ¿Sí o no?,,,,,
51563,2442,8,20250526-174823_978255564_FOHCASTI_mpalaciosc_04422399_CE38-all-_mp3cut.net_.txt,"Sí, estábamos conversando para que pudiera",,,,,
51564,2442,9,20250526-174823_978255564_FOHCASTI_mpalaciosc_04422399_CE38-all-_mp3cut.net_.txt,"Sí, sí, en en antes alguien me llamó también, no sé si",,,,,
51565,2442,10,20250526-174823_978255564_FOHCASTI_mpalaciosc_04422399_CE38-all-_mp3cut.net_.txt,justo hemos conversado que en estos diitas voy a yo cobrar y inmediatamente voy a hacerlo una parte. ¿No? Una no,,,,,NEGOCIACION_ACUERDO
51713,2453,1,20250527-082250_997253500_FOHCASTI_tolanop_CBHOLD-all-_mp3cut.net_.txt,"No, yo no",,,,,APERTURA
52430,2495,17,20250528-080417_953720653_FOHCASTI_lsotelom_09294540_CE38-all-_mp3cut.net_.txt,¿Procede en todo caso enviar el reporte correspondiente? Buenos días.,,,,ADVERTENCIAS,
52493,2498,13,20250528-081834_942072831_FOHCASTI_lsotelom_01139661_CE38-all-_mp3cut.net_.txt,"Ya. Estimada, en este caso.",,,,VALIDACION_IDENTIDAD,NEGOCIACION_ACUERDO
52584,2503,21,20250528-083016_963591174_FOHCASTI_mpalaciosc_01777636_CE09-all-_mp3cut.net_.txt,"Usted está trabajando, usted me indica que está trabajando en el campo y que está haciendo la crianza de ganado.",,,,NEGOCIACION_ACUERDO,
52762,2511,5,20250528-085351_927571558_FOHCASTI_lsotelom_46211263_CN65-all-_mp3cut.net_.txt,financiera o. Es urgente tratar de comunicar con ella.,,,,FORMALIZACION_PAGO,
52763,2511,6,20250528-085351_927571558_FOHCASTI_lsotelom_46211263_CN65-all-_mp3cut.net_.txt,Ya que que les llame este número.,,,,,
52764,2511,7,20250528-085351_927571558_FOHCASTI_lsotelom_46211263_CN65-all-_mp3cut.net_.txt,"Yo le voy a dejar un número de teléfono. ¿Puede tomar nota, por favor?",,,,,CONSULTA_ACEPTACION
52923,2519,20,20250528-091029_935385994_FOHCASTI_mpalaciosc_CE09-all-_mp3cut.net_.txt,Que se genere,,,,VALIDACION_IDENTIDAD,
52924,2519,21,20250528-091029_935385994_FOHCASTI_mpalaciosc_CE09-all-_mp3cut.net_.txt,"cuando el equipo se traslade. De igual manera, no",,,,,
52925,2519,22,20250528-091029_935385994_FOHCASTI_mpalaciosc_CE09-all-_mp3cut.net_.txt,"es un buen momento para conversar, la llamada está siendo grabada, y se escucha que usted tiene pocas intenciones de darle solución a su caso. Nos vamos a comunicar nuevamente ¿Pero",,,,,CIERRE
52982,2522,10,20250528-091711_953707516_FOHCASTI_mpalaciosc_42778573_CE19-all-_mp3cut.net_.txt,Ya. Le consulto,,,,ADVERTENCIAS,
52983,2522,11,20250528-091711_953707516_FOHCASTI_mpalaciosc_42778573_CE19-all-_mp3cut.net_.txt,"Pero usted me dice que es el área judicial y y y me miente, porque usted me hace el área policial.",,,,,
52984,2522,12,20250528-091711_953707516_FOHCASTI_mpalaciosc_42778573_CE19-all-_mp3cut.net_.txt,"Mintiendo, señor Gántel, le estoy",,,,,
52985,2522,13,20250528-091711_953707516_FOHCASTI_mpalaciosc_42778573_CE19-all-_mp3cut.net_.txt,"Si si usted no es el área judicial, pues.",,,,,
52986,2522,14,20250528-091711_953707516_FOHCASTI_mpalaciosc_42778573_CE19-all-_mp3cut.net_.txt,"¿Cómo consta usted que yo no trabajo en el área judicial? Le quiero hacer una consulta, señor Dante.",,,,,
52987,2522,15,20250528-091711_953707516_FOHCASTI_mpalaciosc_42778573_CE19-all-_mp3cut.net_.txt,"A ver, dígame, por favor. Porque si yo le estoy llamando a usted para",,,,,NEGOCIACION_ACUERDO
53139,2527,7,20250528-092311_910863643_FOHCASTI_ellanosc_42980268_CN65-all-_mp3cut.net_.txt,"Pero está registrado al nombre, estimado, del señor Alan Encalada.",,,,APERTURA,
53140,2527,8,20250528-092311_910863643_FOHCASTI_ellanosc_42980268_CN65-all-_mp3cut.net_.txt,"Claro, claro, claro. Me vendió el equipo y yo pago esta línea.",,,,,
53141,2527,9,20250528-092311_910863643_FOHCASTI_ellanosc_42980268_CN65-all-_mp3cut.net_.txt,¿El equipo con todo línea chip le vendió?,,,,,
53142,2527,10,20250528-092311_910863643_FOHCASTI_ellanosc_42980268_CN65-all-_mp3cut.net_.txt,"Exacto. Ya, exacto, yo le estoy yo le estoy Para poder Sí, sí, somos primos, somos primos.",,,,,
53143,2527,11,20250528-092311_910863643_FOHCASTI_ellanosc_42980268_CN65-all-_mp3cut.net_.txt,Que me brinde para llamarle directamente Por,,,,,
53144,2527,12,20250528-092311_910863643_FOHCASTI_ellanosc_42980268_CN65-all-_mp3cut.net_.txt,"el momento, no, señorita.",,,,,VALIDACION_IDENTIDAD
53261,2533,9,20250528-105115_912089707_FOHCASTI_acachiv_44290277_CE38-all-_mp3cut.net_.txt,"Ah, eso yo no le conozco, señorita, la verdad. ¿Cuál? No, soy William, amigo, señorita.",,,,APERTURA,
53262,2533,10,20250528-105115_912089707_FOHCASTI_acachiv_44290277_CE38-all-_mp3cut.net_.txt,Permítame checar la información un cliente por un único pago de 600 soles.,,,,,
53263,2533,11,20250528-105115_912089707_FOHCASTI_acachiv_44290277_CE38-all-_mp3cut.net_.txt,"Yo no soy William, señorita. Yo no soy.",,,,,
53264,2533,12,20250528-105115_912089707_FOHCASTI_acachiv_44290277_CE38-all-_mp3cut.net_.txt,William Tucchury. ¿Usted lo conoce? ¿Algún,,,,,CIERRE
53554,2553,19,20250528-121626_951623566_FOHCASTI_jgarciac_43414662_CN65-all-_mp3cut.net_.txt,4. Ok.,,,,VALIDACION_IDENTIDAD,
53555,2553,20,20250528-121626_951623566_FOHCASTI_jgarciac_43414662_CN65-all-_mp3cut.net_.txt,"Sí, por ahí 4 o 5 ya puede contestar.",,,,,VALIDACION_IDENTIDAD
53860,2567,27,20250528-125219_947936210_FOHCASTI_mpaivan_40465650_INCALL-all-_mp3cut.net_.txt,"es el el detalle cerrado, y sí, yo yo voy a quedarme contento y ya, igual seguir pagando lo que es, tampoco creo que no, no",,,,EXPOSICION_DEUDA,
